,lat,lon,time,prec,year,month,day,geometry,area_km2,wsarea_km2,areaweight,id,weightedprec
19310,39.40625,-78.78125,1993-11-27,37.7,1993,11,27,"POLYGON ((-78.8125 39.4375, -78.77585152181466 39.4375, -78.77592145560888 39.4373565176721, -78.77618140752415 39.43688129122757, -78.77658480747141 39.43670057111093, -78.77720102227124 39.43646325073111, -78.77751642020807 39.43611529784027, -78.77768200649231 39.43516139666064, -78.77779202080521 39.43438760453392, -78.77804136093143 39.43396210090744, -78.77887362620135 39.43330936339637, -78.77989256443385 39.43263396933975, -78.78096258499852 39.43194642729907, -78.78177457665905 39.43139816666061, -78.78251689189317 39.43091412995854, -78.7828697655288 39.43044887935589, -78.78320491192152 39.43000951205843, -78.78354088347862 39.42954393857116, -78.78373545386565 39.42927232634853, -78.78368282879096 39.42879934214639, -78.78366574612102 39.42837102964737, -78.78366876699646 39.42836419736618, -78.78368823963426 39.42824327886511, -78.78393147027832 39.42782922001252, -78.78414518863298 39.42754741923624, -78.78512095724557 39.42716170894685, -78.78600612987962 39.42696879941342, -78.78660533107342 39.42673110510344, -78.78722681250053 39.42632339969423, -78.78829832183069 39.42558337235137, -78.78885510803727 39.425082650615, -78.78918563472783 39.42478739340078, -78.78938614473586 39.42450575410599, -78.78939709999628 39.42433226178601, -78.78940866260861 39.42414921636247, -78.78940295235655 39.4237951234576, -78.78952088476679 39.42327294425915, -78.78988029508882 39.42259802955174, -78.79001056199004 39.42222029686457, -78.78996327859231 39.42157698388571, -78.78987557931153 39.42114266632338, -78.78967907548829 39.42094227653868, -78.78948463770485 39.42067636919619, -78.78893213587111 39.42036005118511, -78.78865083033097 39.41978210932445, -78.78859900332199 39.41928292205652, -78.78883237493361 39.41831718118712, -78.78915922718366 39.41760231767586, -78.7895466008883 39.41711147956453, -78.78995706956785 39.4164244231221, -78.79022212613881 39.4155248330779, -78.79049545415045 39.41436318530209, -78.79122885947814 39.41278631680691, -78.79129052358279 39.4126907929578, -78.79163444641665 39.41217321853114, -78.79187778194955 39.41163433705175, -78.79188141332961 39.41161336209431, -78.79192650348602 39.41135290220642, -78.79207625154561 39.41114927532139, -78.79231385177914 39.4107567382995, -78.7925065231202 39.41049040523136, -78.79280749974198 39.41003554011202, -78.79298120785478 39.40972119885911, -78.79305311198301 39.40938903596446, -78.79323131369988 39.40893184295603, -78.7933067122747 39.40848857719127, -78.79340858494488 39.40785523057433, -78.79353341434515 39.40714291118338, -78.79353397688142 39.40647587733614, -78.79351207236975 39.40587194025761, -78.79353109803171 39.40526878539193, -78.7937746775675 39.40468577693112, -78.79407562604291 39.40423090660219, -78.79449037463267 39.40341290462202, -78.79554163026074 39.40172858368982, -78.79612619767609 39.40087436272365, -78.79664363422179 39.39946822234862, -78.79701150863936 39.39851811972371, -78.79728792444647 39.39778916154231, -78.79778469541822 39.39703815195524, -78.79808745138119 39.39654568170909, -78.79826087319447 39.39586721526922, -78.79841287016511 39.3953325579065, -78.798881190933 39.39494810271841, -78.79964276264748 39.3943725359675, -78.80029558946428 39.39349336284351, -78.80086525209565 39.39239290393772, -78.8012592499061 39.39202176135751, -78.8013964563772 39.39146577386327, -78.80171931485624 39.39072859373564, -78.80221184614483 39.39031895730903, -78.80248862544751 39.39009087607182, -78.80256634854955 39.39005016872891, -78.80321491222722 39.38960183730626, -78.80365542750032 39.38926075289967, -78.80393281178237 39.38890069801264, -78.80415130182269 39.38846012571761, -78.80447455578964 39.38794212111451, -78.80478082504308 39.38731262409687, -78.80485702010746 39.38708950364331, -78.80492704055739 39.38697310899253, -78.80518314523655 39.38634863080767, -78.8053498990304 39.38587979617632, -78.80570402691248 39.38536205193002, -78.8061384705635 39.38497692805356, -78.80656135902709 39.3844211452243, -78.80692039307385 39.38374616071223, -78.8072810607716 39.38301876486138, -78.80763967285375 39.38235688240215, -78.80811482406732 39.38174963813527, -78.80836268439981 39.38138720830772, -78.80839596884718 39.38086341155694, -78.80838769659506 39.38058792888569, -78.8083088427372 39.38038116910361, -78.80831151486966 39.38033899523916, -78.80842968250558 39.37999434478218, -78.80871022538095 39.37958519208527, -78.80938444826786 39.37897624536054, -78.80994353466011 39.37822096378021, -78.81017826970702 39.37739651943529, -78.8106161589025 39.37671102646217, -78.81123384386323 39.37600639777565, -78.81155644443815 39.37569024477971, -78.81205304415215 39.37531572284015, -78.81242563106781 39.37517979640992, -78.8125 39.3751552273043, -78.8125 39.4375))",17.852366968897798,3478.65,0.005131981363143115,86,0.1934757013058865
19675,39.46875,-79.28125,1993-11-27,19.2,1993,11,27,"POLYGON ((-79.25 39.46770629290472, -79.25 39.4375, -79.27910820238421 39.4375, -79.27952940518357 39.4380667729691, -79.28036729648622 39.43892299217053, -79.2813980090295 39.44017274764595, -79.28103590739256 39.44117228846537, -79.28074912602642 39.44133145783193, -79.28018482076561 39.44159408527414, -79.28007698154784 39.4417388859037, -79.28025549864427 39.44211061288724, -79.28062529350841 39.44240758693115, -79.28140650041955 39.44285602085589, -79.28220186065913 39.44324547786387, -79.28302613746376 39.44369683154746, -79.28393433678079 39.44399655233034, -79.28499842321365 39.44420039732363, -79.28541149164464 39.444306677122, -79.2858507786267 39.44450667225341, -79.2860174870096 39.44463560619988, -79.28518788233154 39.44556668375777, -79.28423473678114 39.4468446634368, -79.28348623978601 39.44770529122624, -79.28253173190075 39.44855108058647, -79.28193750132036 39.44889711824325, -79.28124423568636 39.44939558672466, -79.28073493964794 39.44975646390795, -79.27970875094049 39.45038424252704, -79.27849868045141 39.45103670864008, -79.27833228714438 39.45110157724566, -79.27823645961527 39.45117454268222, -79.27773701897023 39.45147704609906, -79.27733507917254 39.45156643970259, -79.2765589940979 39.45186484634365, -79.27593776682907 39.45211785828504, -79.27538271005584 39.45218114576563, -79.27464941625459 39.45228827483915, -79.27381662811423 39.45251489526331, -79.27215935037412 39.45312083672185, -79.27112940073401 39.45355317121253, -79.27091986572211 39.45359285033098, -79.27039435992404 39.4537042314268, -79.26983576002181 39.45391046851254, -79.2692487717803 39.4540209194256, -79.26874867897141 39.45434721865447, -79.26827933102901 39.45467397100067, -79.26805174570278 39.4551711894517, -79.2679567568627 39.45555615088811, -79.26779275905091 39.45573988896273, -79.2673211610516 39.45681083816682, -79.26721001792978 39.4575849735099, -79.26697124654243 39.45829617783029, -79.26674545952845 39.45865562064566, -79.2663347829111 39.45885988584607, -79.26569698400442 39.45900946274644, -79.26442820949985 39.45917755025207, -79.26303196473884 39.45939543246366, -79.26189106111477 39.45965796654363, -79.26113310130498 39.45987042770431, -79.26086410414372 39.46009644072473, -79.26014967784782 39.46064501448939, -79.2596474409083 39.46109573948881, -79.25871316814654 39.46167026953695, -79.25788451292443 39.46203388867156, -79.25692028394599 39.462208884424, -79.25581013750366 39.46217202456452, -79.25513681691562 39.46222053200231, -79.25439032544554 39.46258148550452, -79.25401624828774 39.46300026682585, -79.25373562963917 39.46343945743108, -79.25360401888125 39.46380169609815, -79.25369286056652 39.46423177615508, -79.25351771220832 39.46494962118008, -79.25340624334054 39.46561117153849, -79.25307517042856 39.46639774353918, -79.25271488905611 39.46684332063793, -79.25174897215342 39.46715791712317, -79.25132968410308 39.4673400689182, -79.25091184077863 39.46754599356786, -79.25039183100223 39.46758886036636, -79.25 39.46770629290472))",10.35259705839901,3478.65,0.0029760387099590385,65,0.05713994550175088
20040,39.46875,-79.21875,1993-11-27,27.75,1993,11,27,"POLYGON ((-79.21454922341707 39.5, -79.1875 39.5, -79.1875 39.4375, -79.25 39.4375, -79.25 39.46770629290472, -79.2498483992393 39.4677517279572, -79.24907913747712 39.46771038184475, -79.24851965931572 39.4679740430817, -79.24787171972291 39.46856749519028, -79.24775480047009 39.46871723551936, -79.2477162745443 39.4690265545272, -79.24743239960293 39.46930833735834, -79.24699359631563 39.46963546186883, -79.24673626464697 39.47008450882001, -79.24623715625626 39.47036304496934, -79.24591229966119 39.47041783676874, -79.24583163173422 39.47047672209899, -79.24511578291035 39.47064707017771, -79.2440388116872 39.47092504119841, -79.24247153756028 39.47103197246432, -79.24128019077078 39.47112501802933, -79.24036502042358 39.47113588961624, -79.23938014216155 39.47134290241424, -79.23848672838167 39.4716006889597, -79.23837394874849 39.47173551578557, -79.23835324087911 39.47192541947143, -79.23868806857308 39.47248486667428, -79.23878210511018 39.47282665215459, -79.23889147725136 39.47310859194548, -79.23902719649887 39.47331809023726, -79.23905466183761 39.47376981819401, -79.23905145111338 39.47422266700752, -79.23869922196175 39.47449763429665, -79.23850476549299 39.4745324395809, -79.2385022415227 39.4745359447822, -79.23822615020765 39.47471264247254, -79.2376662514545 39.47488168105242, -79.23663864141569 39.47524789035157, -79.23556852452299 39.47545802301423, -79.23503682379553 39.47559460748955, -79.2342996028737 39.47582399606592, -79.23344156163961 39.47585538422361, -79.23194465185408 39.47569379531184, -79.23042651334522 39.47572663924307, -79.22885194575242 39.47572091665703, -79.22800848110506 39.47591829916093, -79.22742757160469 39.47618705521115, -79.22730433676939 39.47631385811184, -79.2272588477433 39.47646389942662, -79.22727568149956 39.47701243964858, -79.22750895198133 39.47751660584068, -79.22786281911786 39.47811795813283, -79.22818653631215 39.47869500947213, -79.22877551895229 39.47972904063818, -79.22892200150173 39.48001732725854, -79.22915168405659 39.4806644628698, -79.22926017613416 39.48123823523591, -79.22898454013551 39.48240211785496, -79.22871918557823 39.48316090048149, -79.22848759910933 39.48380100943038, -79.22792319538159 39.48422149528587, -79.22714714091684 39.48449572754223, -79.22668205889512 39.48464944734073, -79.22667634429803 39.48465274212882, -79.22598227401447 39.485006704315, -79.22539501827865 39.48573504564165, -79.22531175271868 39.48637728050068, -79.22537066893983 39.48721731471962, -79.22542949255022 39.48802561047946, -79.22513319772277 39.48865333931459, -79.22472431022267 39.48924368084719, -79.2245867013974 39.48971404849451, -79.22451915322841 39.49012158082686, -79.22451008129345 39.49047933094543, -79.22432122982876 39.49091511227027, -79.22432202025747 39.4913194476756, -79.22444529586807 39.49148807004405, -79.22537742049415 39.49250331240632, -79.22601035659635 39.49310611652323, -79.2267282358515 39.49358426255472, -79.22719028810594 39.49397711945227, -79.22693514919054 39.49404047888956, -79.2265301909782 39.49390672855748, -79.22588425570665 39.49370952443856, -79.22518561513034 39.49353219010617, -79.22450615550328 39.49345798152947, -79.22382961544054 39.49345878108826, -79.22318663984228 39.49350600341308, -79.22187432486143 39.49367288748159, -79.22069770099435 39.49404927609422, -79.21980013241281 39.49446316748698, -79.21939787026479 39.49493052392494, -79.21906705661601 39.49556208091543, -79.21866005629292 39.49590845642267, -79.21834931862223 39.49656369354333, -79.21773491778288 39.49769823386136, -79.21747352180641 39.49801843534948, -79.21691377121363 39.49841253483114, -79.21575749591058 39.49857159483338, -79.21465506774084 39.49899368848236, -79.21449586868779 39.49932006278132, -79.21447578832407 39.49969874515323, -79.21454477187262 39.49997992457209, -79.21454922341707 39.5))",51.71114303663957,3478.65,0.014865290568651508,66,0.41251181328007935
20405,39.46875,-79.15625,1993-11-27,32.1,1993,11,27,"POLYGON ((-79.1875 39.5, -79.125 39.5, -79.125 39.4375, -79.1875 39.4375, -79.1875 39.5))",62.70487396285513,3478.65,0.01802563464644478,67,0.5786228446459417
20770,39.46875,-79.09375,1993-11-27,26.65,1993,11,27,"POLYGON ((-79.125 39.5, -79.0625 39.5, -79.0625 39.4375, -79.125 39.4375, -79.125 39.5))",62.704873962871915,3478.65,0.018025634646449604,68,0.48038315645164803
21135,39.46875,-79.03125,1993-11-27,31.725,1993,11,27,"POLYGON ((-79.0625 39.5, -79 39.5, -79 39.4375, -79.0625 39.4375, -79.0625 39.5))",62.704873962871915,3478.65,0.018025634646449604,69,0.5718632660348476
21500,39.46875,-78.96875,1993-11-27,23.225,1993,11,27,"POLYGON ((-79 39.5, -78.9375 39.5, -78.9375 39.4375, -79 39.4375, -79 39.5))",62.70487396285513,3478.65,0.01802563464644478,70,0.4186453715399139
21865,39.46875,-78.90625,1993-11-27,31.625,1993,11,27,"POLYGON ((-78.9375 39.5, -78.875 39.5, -78.875 39.4375, -78.9375 39.4375, -78.9375 39.5))",62.70487396285513,3478.65,0.01802563464644478,71,0.5700606956938161
22230,39.46875,-78.84375,1993-11-27,34.125,1993,11,27,"POLYGON ((-78.875 39.5, -78.8125 39.5, -78.8125 39.4375, -78.875 39.4375, -78.875 39.5))",62.704873962871915,3478.65,0.018025634646449604,72,0.6151247823100927
22595,39.46875,-78.78125,1993-11-27,39.2,1993,11,27,"POLYGON ((-78.8125 39.5, -78.75 39.5, -78.75 39.45489857120605, -78.7500768040674 39.45481576287317, -78.75019522198401 39.45446886764514, -78.75025124636359 39.45393723338885, -78.75011089663884 39.45359122509714, -78.75005920076599 39.45328846966305, -78.75 39.45313839737732, -78.75 39.45258807299212, -78.75011034463017 39.45233655099862, -78.75032069466866 39.45216592080565, -78.75038110426669 39.45212991244582, -78.75075932441253 39.45190442061325, -78.75100807181774 39.45181394015835, -78.7511150014208 39.45174386720979, -78.75136408913451 39.45170058351692, -78.75163043574737 39.45157186457853, -78.75179830319036 39.45144806039452, -78.75224805216594 39.45111298014767, -78.75286653978731 39.4502858715901, -78.75316906526584 39.44973143901254, -78.75329062316425 39.44963461505851, -78.75348967614607 39.44917789285738, -78.75385556301799 39.44862910285665, -78.75407099430792 39.44829974073894, -78.75437852766956 39.44765452503374, -78.75470040037656 39.44720017238986, -78.75512563261785 39.44671604149941, -78.75527710090265 39.44646486368947, -78.75572127552074 39.44602874098283, -78.75611736430611 39.4458140459645, -78.75620741178409 39.44556167660472, -78.75634553363197 39.44508788580629, -78.7564601131907 39.44470892815979, -78.75657317784959 39.44437759227789, -78.75682534562588 39.44403942907007, -78.75730229909752 39.44380319124355, -78.75807030235673 39.44358201846452, -78.75863884256609 39.44361217879332, -78.75885101225535 39.44377281239222, -78.75955308231318 39.44432240249002, -78.76023435200182 39.44461481719545, -78.76093716998848 39.44516440416758, -78.76160661865431 39.44580344515668, -78.76239643599054 39.44644929944793, -78.76310087530706 39.44692683138094, -78.76366241814308 39.44719440574436, -78.76440555913869 39.44741591321286, -78.7651553442025 39.44743032845172, -78.76628977452151 39.44751279281438, -78.76665175811083 39.44745472665414, -78.76714758866903 39.44737518321263, -78.76765750152938 39.44729320016729, -78.76829617896968 39.4468859291113, -78.76893526586565 39.44646554975194, -78.76956849218743 39.44622859913564, -78.77011554424791 39.44604243814247, -78.77056453662037 39.44574950675089, -78.77119631713339 39.44502743645157, -78.7716342575729 39.44455074301504, -78.77252199678756 39.44375490574642, -78.77308405396946 39.44309703646518, -78.77350434514467 39.44218427638368, -78.77364457300844 39.44189479972398, -78.77378354143309 39.44129382797004, -78.77379083760201 39.44124161453826, -78.77395316818496 39.44085235578163, -78.77410909984211 39.44045830225657, -78.77434690020429 39.4400657985752, -78.7742825478128 39.4397958910001, -78.77429138698292 39.43969832038103, -78.77441514387255 39.43894838546566, -78.77462162583355 39.43866426179445, -78.77523410126801 39.43823487937664, -78.77566821277667 39.4378760929575, -78.77585152181466 39.4375, -78.8125 39.4375, -78.8125 39.5))",59.18394085193188,3478.65,0.017013479611898835,73,0.6669284137666892
22960,39.46875,-78.71875,1993-11-27,41.5,1993,11,27,"MULTIPOLYGON (((-78.75 39.5, -78.6875 39.5, -78.6875 39.47630753168406, -78.68796060428333 39.47659715353182, -78.68860925980434 39.47682176301125, -78.68925120165717 39.47724895021593, -78.68956404089606 39.47771914018644, -78.68990608425163 39.47818541238631, -78.69051949466056 39.47847541451487, -78.69057790977205 39.47853981528693, -78.69073908786817 39.47865816153956, -78.6908663443142 39.47875160271463, -78.69087820569368 39.47876031100214, -78.69088854107304 39.47876253284828, -78.69108848618423 39.47880552187215, -78.69112253397792 39.47881284261022, -78.6911630204269 39.47879814567, -78.69123773290967 39.47877102784133, -78.69124707040751 39.47876763720128, -78.69140470092411 39.47865158706838, -78.69153238165471 39.47851109747315, -78.69181847950013 39.47823073487625, -78.69207369510715 39.47813167614629, -78.69216328989268 39.47809689996544, -78.69221252507859 39.47811656543409, -78.69276379853432 39.47833676159955, -78.69353779961908 39.47837465344921, -78.69398138341148 39.47847353865865, -78.69441558104423 39.47887855763042, -78.69488816970271 39.47902306767507, -78.69529113289612 39.47944998979675, -78.69552022327792 39.47975183550381, -78.69541560842823 39.48019120671313, -78.69561254221095 39.48056449505498, -78.69605375577385 39.48073540407196, -78.69653156617113 39.4807223477598, -78.69702689192714 39.48074715278554, -78.6972758391766 39.48075961883686, -78.69789640853517 39.48093407325299, -78.6979310147712 39.48092253882018, -78.69794787927408 39.48092930230776, -78.69800348630041 39.48095160733774, -78.6986206351813 39.480892319542, -78.69933707051194 39.48062046424938, -78.69981820983793 39.48047182175647, -78.70005743089831 39.48051288568754, -78.70044133145667 39.48061507310581, -78.70108946595958 39.48085763147715, -78.70177197412697 39.48096121922561, -78.70181110021626 39.48093774001585, -78.70210627974296 39.4807606282329, -78.70256795517476 39.48033279887898, -78.70261909591949 39.48029269467628, -78.70302738646087 39.47997250168102, -78.70344804549407 39.47986370195954, -78.70386557882981 39.47987194366399, -78.70397171143894 39.47995025262189, -78.70418550477102 39.48010799657305, -78.70456555865779 39.48034973682699, -78.70500605539887 39.48054312808158, -78.70583357811589 39.48076666418802, -78.70607853903979 39.48058682024229, -78.70627611287857 39.48001413141542, -78.7066422799103 39.47981103827623, -78.70676234773882 39.47974444230179, -78.70760421370932 39.47953130952063, -78.7083971567849 39.47899287755589, -78.7085239908056 39.47883122031272, -78.708863532232 39.47839845794364, -78.70906535299468 39.47799143855303, -78.70927076060316 39.47786087585111, -78.70972218339654 39.47770832303522, -78.70973730630911 39.47770321155242, -78.70975919480001 39.47770314483441, -78.71055887315326 39.4777006752518, -78.71065556980393 39.47770037606686, -78.71073422874206 39.47774161120948, -78.71076395251977 39.47775971839211, -78.71140668402735 39.47815125665834, -78.71223271377069 39.47841976350703, -78.71298376513741 39.47824986106646, -78.71374689584319 39.47771080731975, -78.71444679372759 39.47728311702469, -78.71519420608452 39.47702491479252, -78.71526104461365 39.47700182510282, -78.71531541516245 39.47702729887782, -78.71567251016766 39.4771945976736, -78.71650532451092 39.47725600912538, -78.7172594462743 39.47699154022766, -78.71783110644174 39.476818073643, -78.71853534199178 39.47670125974871, -78.71858050545106 39.47669764402576, -78.71875352140691 39.47658036783712, -78.71898397912815 39.47642607597075, -78.71917721603228 39.47628314562525, -78.71926945374211 39.47604897196808, -78.719267534743 39.47559007194458, -78.71929621725333 39.47471224569165, -78.71937209727747 39.47438097332978, -78.71937548792901 39.47437549312567, -78.71940963594341 39.47434738269148, -78.71970944280979 39.4739730630284, -78.71990653092963 39.4736360591481, -78.72005717935964 39.47316704421042, -78.72043594226818 39.47296470627787, -78.7209651346983 39.47281776058215, -78.72156537032903 39.4725673201605, -78.72185081732755 39.47211405175531, -78.72193126544551 39.47172232118972, -78.72240479470913 39.47120718582241, -78.72295386789739 39.47096884654113, -78.72353448444298 39.47094692441361, -78.72407520697467 39.47098089600349, -78.72479784838789 39.47076530627284, -78.72523189865109 39.47024225331675, -78.72549571553358 39.46945911071427, -78.72606157305832 39.46856925724219, -78.72659618975841 39.46772384228904, -78.72677432737234 39.46682639702464, -78.72730966298663 39.46595846129574, -78.72798618742202 39.46532752679833, -78.72849453062828 39.46475185610572, -78.72910378701164 39.46420069033946, -78.72935048568905 39.46367396076243, -78.72936864337234 39.46360674212336, -78.72962664088756 39.4630957239449, -78.72966762327064 39.4630678478734, -78.72981003798122 39.46300074874396, -78.7302698240775 39.46290484479313, -78.73113614439511 39.46286080959433, -78.73176068181479 39.46282906137476, -78.73263707516954 39.46292481958481, -78.73354260606571 39.46316535552155, -78.73448067100242 39.46344584441538, -78.73458994965695 39.4634889180267, -78.73521548109807 39.46373547958078, -78.73568538457417 39.46400798517753, -78.73573012701819 39.46403393501605, -78.73604874036779 39.4641188018042, -78.73650767838006 39.46404907696214, -78.73688676334685 39.46383357972157, -78.73746919302789 39.4630845155435, -78.73768688928077 39.46262988901635, -78.73780273672088 39.46218639394532, -78.73790210824328 39.46172946352648, -78.73784306142556 39.46094169152244, -78.73787022621644 39.46010315485766, -78.73799158517917 39.45948932996167, -78.73824179674362 39.45907466473303, -78.73835718119864 39.45854758236003, -78.73856646294711 39.45792726665974, -78.7386286213758 39.45757449858728, -78.73902711623238 39.45728070879243, -78.73945432354132 39.45714480294335, -78.73997869228188 39.45714188615205, -78.74104943074944 39.45697915080225, -78.74198367550848 39.45685308546563, -78.74288496009862 39.45670015464182, -78.74382512689915 39.45639064493303, -78.744341899655 39.45609913092164, -78.7451975468604 39.45578797141078, -78.74558450725023 39.45567418019083, -78.74562245171995 39.45571112689428, -78.745914103584 39.45596904855318, -78.74662248390494 39.45620631203813, -78.7466770514594 39.45621281398435, -78.7470427473028 39.45625638598184, -78.74757049382595 39.45614861630861, -78.74784812334157 39.45601196705407, -78.74835182814419 39.45576403110108, -78.74878271498299 39.45542101012054, -78.74933105927492 39.45517485740021, -78.74994141155805 39.45496173988145, -78.75 39.45489857120605, -78.75 39.5)), ((-78.75 39.45258807299212, -78.75 39.45313839737732, -78.74990768166218 39.45290437297341, -78.74999980234944 39.45258852352119, -78.75 39.45258807299212)))",29.1867161565116,3478.65,0.008390242236646861,74,0.34819505282084473
